Код_товара	Название_позиции	Тип_товара	Цена	Валюта	Единица_измерения	Минимальный_объем_заказа	Оптовая_цена	Минимальный_заказ_опт	Ссылка_изображения	Наличие	Количество	Номер_группы	Название_группы	Адрес_подраздела	Возможность_поставки	Срок_поставки	Способ_упаковки	Уникальный_идентификатор	Идентификатор_товара	Идентификатор_подраздела	Идентификатор_группы	Производитель	Страна_производитель	Скидка	ID_группы_разновидностей	Метки	Продукт_на_сайте	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики
4.1.010	Шестерня для мясорубки Moulinex MS-4775455	r	87	UAH	шт.				https://images.ua.prom.st/1015843616_w640_h640_img_20171225_171349.jpg, https://images.ua.prom.st/1015843698_w640_h640_img_20171225_171358.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				619877203		64421		Moulinex..........					https://mastermy.kiev.ua/p619877203-shesternya-dlya-myasorubki.html	Вид запчасти		Шестерня	Состояние		новый						
4.1.014	Шестерня для мясорубки Moulinex MS-4775719	r	45	UAH	шт.				https://images.ua.prom.st/1336498265_w640_h640_img_1784.jpg, https://images.ua.prom.st/1336498470_w640_h640_img_1785.jpg, https://images.ua.prom.st/1336498639_w640_h640_img_1786.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				776474771		64421		Moulinex..........					https://mastermy.kiev.ua/p776474771-shesternya-dlya-myasorubki.html	Вид запчасти		Шестерня	Состояние		новый						
4.1.002	Шестерня для мясорубки Moulinex MS-4775719 (не оригинал)	r	70	UAH	шт.				https://images.ua.prom.st/916468781_w640_h640_img_8895.jpg, https://images.ua.prom.st/916468890_w640_h640_img_8894.jpg	-		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				587942327		64421							https://mastermy.kiev.ua/p587942327-shesternya-dlya-myasorubki.html												
4.1.003	Шестерня мясорубки 17,7/47,5мм с металической втулкой	r	70	UAH	шт.				https://images.ua.prom.st/916465435_w640_h640_img_8898.jpg, https://images.ua.prom.st/916465531_w640_h640_img_8899.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				587941682		64421							https://mastermy.kiev.ua/p587941682-shesternya-myasorubki-177475mm.html												
4.1.011	Шестерня редуктора Bosch 152314	r	75	UAH	шт.				https://images.ua.prom.st/1091469110_w640_h640_img_20180307_123628.jpg, https://images.ua.prom.st/1091468935_w640_h640_img_20180307_123621.jpg, https://images.ua.prom.st/1091468629_w640_h640_img_20180307_123607.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				663688788		64421		BOSCH					https://mastermy.kiev.ua/p663688788-shesternya-reduktora-bosch.html	Вид запчасти		Шестерня	Состояние		новый						
4.1.004	Шестерня редуктора Bosch 611988	r	50	UAH	шт.				https://images.ua.prom.st/916460976_w640_h640_img_8902.jpg, https://images.ua.prom.st/916461140_w640_h640_img_8903.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				587940341		64421							https://mastermy.kiev.ua/p587940341-shesternya-reduktora-bosch.html												
4.1.005	Шестерня редуктора мясорубки Delfa, Saturn, Vitek (не оригинал)	r	80	UAH	шт.				https://images.ua.prom.st/916449687_w640_h640_img_8896.jpg, https://images.ua.prom.st/916449810_w640_h640_img_8897.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				587939526		64421							https://mastermy.kiev.ua/p587939526-shesternya-reduktora-myasorubki.html												
4.1.006	Шестерня с металической втулкой для мясорубки Delfa, Saturn, Vitek	r	69	UAH	шт.				https://images.ua.prom.st/916445772_w640_h640_img_8891.jpg, https://images.ua.prom.st/916445876_w640_h640_img_8893.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				587939035		64421		Vitek					https://mastermy.kiev.ua/p587939035-shesternya-metalicheskoj-vtulkoj.html	Вид запчасти		Шестерня	Состояние		новый						
4.1.007	Шестерня средняя (66мм) мясорубки Delfa, Saturn, Vitek (не оригинал)	r	90	UAH	шт.				https://images.ua.prom.st/916441263_w640_h640_img_8889.jpg	-		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				587938177		64421							https://mastermy.kiev.ua/p587938177-shesternya-srednyaya-66mm.html												
4.1.008	Шестерня средняя к мясорубке Braun 67051414 (не оригинал)	r	85	UAH	шт.				https://images.ua.prom.st/960310306_w640_h640_image.jpg, https://images.ua.prom.st/960310364_w640_h640_image.jpg, https://images.ua.prom.st/960310456_w640_h640_image.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				608081153		64421							https://mastermy.kiev.ua/p608081153-shesternya-srednyaya-myasorubke.html												
4.1.009	Шестерня шнека для мясорубки Zelmer 187.0005	r	133	UAH	шт.				https://images.ua.prom.st/960310573_w640_h640_image.jpg, https://images.ua.prom.st/960310616_w640_h640_image.jpg, https://images.ua.prom.st/960310669_w640_h640_image.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				608079445		64421		Zelmer					https://mastermy.kiev.ua/p608079445-shesternya-shneka-dlya.html	Вид запчасти		Шестерня	Состояние		новый						
8.0008	Шланг заливной универсальный 1,5м	r	59	UAH	шт.				https://images.ua.prom.st/857816663_w640_h640_img_8077.jpg, https://images.ua.prom.st/857816838_w640_h640_img_8078.jpg	+		14610618	Шланги сливные, заливные	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				563563241		64403							https://mastermy.kiev.ua/p563563241-shlang-zalivnoj-universalnyj.html												
8.0002	Шланг заливной универсальный 2 м	r	88	UAH	шт.				https://images.ua.prom.st/857189837_w640_h640_img_8079.jpg	+		14610618	Шланги сливные, заливные	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				507580757		64403							https://mastermy.kiev.ua/p507580757-shlang-zalivnoj-universalnyj.html												
8.0001	Шланг заливной универсальный 2,5 м.	r	115	UAH	шт.				https://images.ua.prom.st/857188201_w640_h640_img_8072.jpg, https://images.ua.prom.st/857188255_w640_h640_img_8074.jpg	+		14610618	Шланги сливные, заливные	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				507577844		64403		SandiPlus	Украина				https://mastermy.kiev.ua/p507577844-shlang-zalivnoj-universalnyj.html	Вид запчасти		Шланг заливной	Состояние		новый						
8.0007	Шланг заливной универсальный 3.5м	r	112	UAH	шт.				https://images.ua.prom.st/857822266_w640_h640_img_8085.jpg	+		14610618	Шланги сливные, заливные	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				563564937		64403							https://mastermy.kiev.ua/p563564937-shlang-zalivnoj-universalnyj.html												
8.0010	Шланг заливной универсальный 3м	r	104	UAH	шт.				https://images.ua.prom.st/1081175845_w640_h640_img_20180227_150752.jpg, https://images.ua.prom.st/1081176200_w640_h640_img_20180227_150808.jpg	+		14610618	Шланги сливные, заливные	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				662871600		64403							https://mastermy.kiev.ua/p662871600-shlang-zalivnoj-universalnyj.html												
8.0003	Шланг заливной универсальный 4м	r	154	UAH	шт.				https://images.ua.prom.st/857828421_w640_h640_img_8084.jpg	+		14610618	Шланги сливные, заливные	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				563567230		64403							https://mastermy.kiev.ua/p563567230-shlang-zalivnoj-universalnyj.html												
8.0006	Шланг заливной универсальный 5м	r	144	UAH	шт.				https://images.ua.prom.st/857833186_w640_h640_img_8080.jpg, https://images.ua.prom.st/857833309_w640_h640_img_8083.jpg	-		14610618	Шланги сливные, заливные	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				563569190		64403							https://mastermy.kiev.ua/p563569190-shlang-zalivnoj-universalnyj.html												
8.0009	Шланг сливной Indesit C00051563 не оригинал	r	115	UAH	шт.				https://images.ua.prom.st/960306900_w640_h640_image.jpg, https://images.ua.prom.st/960306996_w640_h640_image.jpg, https://images.ua.prom.st/960307108_w640_h640_image.jpg	-		14610618	Шланги сливные, заливные	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				608001755		64403							https://mastermy.kiev.ua/p608001755-shlang-slivnoj-indesit.html												
8.0005	Шланг сливной универсальный 2.5м	r	95	UAH	шт.				https://images.ua.prom.st/853125676_w640_h640_image.jpg, https://images.ua.prom.st/853127393_w640_h640_image.jpg	+		14610618	Шланги сливные, заливные	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				507586566		64403		SandiPlus	Украина				https://mastermy.kiev.ua/p507586566-shlang-slivnoj-universalnyj.html	Вид запчасти		Сливной шланг	Состояние		новый						
9.001	Щетка угольная 5*12,5*32 клееная, провод с боку.	r	85	UAH	пара				https://images.ua.prom.st/743899497_w640_h640_img_20170216_230719.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				513263220		64403		BOSCH 					https://mastermy.kiev.ua/p513263220-schetka-ugolnaya-512532.html	Вид запчасти		Щетка угольная	Состояние		новый						
9.002	Щетка угольная 5*12,5*35 клееная, провод по центру	r	95	UAH	пара				https://images.ua.prom.st/743913411_w640_h640_img_20170216_230521.jpg, https://images.ua.prom.st/743913482_w640_h640_img_20170216_230527.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				513264493		64403		BOSCH 					https://mastermy.kiev.ua/p513264493-schetka-ugolnaya-512535.html	Вид запчасти		Щетка угольная	Состояние		новый						
9.003	Щетка угольная 5*12,5*35 клееная, провод по центру с пружинкой	r	120	UAH	пара				https://images.ua.prom.st/853147698_w640_h640_image.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				555914188		64403		BOSCH					https://mastermy.kiev.ua/p555914188-schetka-ugolnaya-512535.html	Вид запчасти		Щетка угольная	Состояние		новый						
9.004	Щетка угольная 5*12,5*35 цельная, провод по центру	r	85	UAH	пара				https://images.ua.prom.st/853148561_w640_h640_image.jpg	-		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				555914618		64403		BOSCH					https://mastermy.kiev.ua/p555914618-schetka-ugolnaya-512535.html	Вид запчасти		Щетка угольная	Состояние		новый						
9.005	Щетка угольная 5*12,5*35 цельная, провод по центру	r	85	UAH	пара				https://images.ua.prom.st/1015831380_w640_h640_img_20171225_165106.jpg, https://images.ua.prom.st/1015831084_w640_h640_img_20171225_165038.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				555915345		64403		BOSCH 					https://mastermy.kiev.ua/p555915345-schetka-ugolnaya-512535.html	Вид запчасти		Щетка угольная	Состояние		новый						
9.010	Щетка угольная 5*12,5*36 с щеткодержателем (не оригинал)	r	195	UAH	пара				https://images.ua.prom.st/1015831923_w640_h640_img_20171225_165159.jpg, https://images.ua.prom.st/1015831784_w640_h640_img_20171225_165150.jpg, https://images.ua.prom.st/1015831689_w640_h640_img_20171225_165136.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				555916168		64403							https://mastermy.kiev.ua/p555916168-schetka-ugolnaya-512536.html												
9.009	Щетка угольная 5*13,5*35 клееная, провод по центру	r	122	UAH	пара				https://images.ua.prom.st/853176842_w640_h640_image.jpg	-		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				555916377		64403							https://mastermy.kiev.ua/p555916377-schetka-ugolnaya-513535.html												
9.006	Щетка угольная 5*13,5*35 цельная, провод по центру	r	85	UAH	пара				https://images.ua.prom.st/853177683_w640_h640_image.jpg	-		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				555916596		64403							https://mastermy.kiev.ua/p555916596-schetka-ugolnaya-513535.html												
9.007	Щетка угольная 5*13,5*40 клееная, провод по центру хорошего качества	r	120	UAH	пара				https://images.ua.prom.st/743910396_w640_h640_img_20170216_223345.jpg, https://images.ua.prom.st/743910470_w640_h640_img_20170216_223405.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				513263814		64403		INDESIT					https://mastermy.kiev.ua/p513263814-schetka-ugolnaya-513540.html	Вид запчасти		Щетка угольная	Состояние		новый						
9.013	Щетка угольные 5*15*27 цельные, провод по центру с пружинкой	r	134	UAH	пара				https://images.ua.prom.st/916489522_w640_h640_img_8911.jpg, https://images.ua.prom.st/916489586_w640_h640_img_8912.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				587955060		64403							https://mastermy.kiev.ua/p587955060-schetka-ugolnye-51527.html												
9.012	Щетки угольные 5*12,5*36 с щеткодержателем Indesit C00196539	r	276	UAH	пара				https://images.ua.prom.st/931902343_w640_h640_image.jpg, https://images.ua.prom.st/931902391_w640_h640_image.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				594947446		64403							https://mastermy.kiev.ua/p594947446-schetki-ugolnye-512536.html												
9.015	Щетки угольные 5*12,5*36 с щеткодержателем Indesit C00196540 Original	r	295	UAH	пара				https://images.ua.prom.st/960353299_w640_h640_image.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				608037922		64403							https://mastermy.kiev.ua/p608037922-schetki-ugolnye-512536.html												
9.014	Щетки угольные 5*12.5*36 c щеткодержателем Indesit C00194594 Original	r	318	UAH	шт.				https://images.ua.prom.st/931854337_w640_h640_image.jpg, https://images.ua.prom.st/931854467_w640_h640_image.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				594873714		64403							https://mastermy.kiev.ua/p594873714-schetki-ugolnye-512536.html												
9.016	Щетки угольные 5*13,5*35 цельные, провод по центру SKL	r	75	UAH	шт.				https://images.ua.prom.st/1097116618_w640_h640_img_20180313_135200.jpg, https://images.ua.prom.st/1097116443_w640_h640_img_20180313_135152.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				663677454		64403							https://mastermy.kiev.ua/p663677454-schetki-ugolnye-513535.html												
9.017	Щетки угольные 5*13,5*36 с щеткодержателем	r	196	UAH	пара				https://images.ua.prom.st/1097117017_w640_h640_img_20180313_135218.jpg, https://images.ua.prom.st/1097118878_w640_h640_img_20180313_135356.jpg, https://images.ua.prom.st/1097117742_w640_h640_img_20180313_135253.jpg, https://images.ua.prom.st/1097117375_w640_h640_img_20180313_135239.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				663679091		64403							https://mastermy.kiev.ua/p663679091-schetki-ugolnye-513536.html												
9.011	Щетки угольные 5*13,5*40 с щеткодержателем	r	218	UAH	пара				https://images.ua.prom.st/889277969_w640_h640_img_8677.jpg, https://images.ua.prom.st/889278160_w640_h640_img_8678.jpg, https://images.ua.prom.st/889278389_w640_h640_img_8679.jpg	+		14610766	Щетки угольные 	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				576349763		64403							https://mastermy.kiev.ua/p576349763-schetki-ugolnye-513540.html												
30.0001	Электронная  плата Indesit Arcadia C00252878	r	1690	UAH	шт.				https://images.ua.prom.st/973749123_w640_h640_img_20171116_1437331.jpg, https://images.ua.prom.st/973750109_w640_h640_img_20171116_1437111.jpg, https://images.ua.prom.st/973750494_w640_h640_img_20171116_1436491.jpg	-		25280826	Электронный модуль (плата)	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				610947283		64403		Indesit	Италия				https://mastermy.kiev.ua/p610947283-elektronnaya-plata-indesit.html	Вид запчасти		Плата управления	Состояние		новый						
